Tiempo serie 1,Datos serie 1,Tiempo serie 2,Datos serie 2,Tiempo serie 3,Datos serie 3,Tiempo serie 4,Datos serie 4,Tiempo serie 5,Datos serie 5,
90.439552,0.104393,889.568054,0.111726,2157.164062,0.266386,3307.895752,0.163435,4508.939941,0.245751,
90.455849,0.104399,889.584412,0.111752,2157.180176,0.266195,3307.912109,0.163349,4508.956055,0.245931,
90.472153,0.104406,889.600708,0.111778,2157.196533,0.266003,3307.928223,0.163263,4508.972168,0.246112,
90.488449,0.104412,889.617004,0.111804,2157.212646,0.265812,3307.944580,0.163177,4508.988281,0.246292,
90.504753,0.104419,889.633362,0.111830,2157.229004,0.265621,3307.960693,0.163091,4509.004883,0.246472,
90.521049,0.104426,889.649658,0.111856,2157.245117,0.265429,3307.977051,0.163006,4509.020996,0.246653,
90.537354,0.104432,889.666016,0.111882,2157.261475,0.265238,3307.993408,0.162920,4509.037109,0.246833,
90.553650,0.104439,889.682312,0.111908,2157.277832,0.265047,3308.009521,0.162835,4509.053711,0.247014,
90.569954,0.104446,889.698608,0.111935,2157.293945,0.264856,3308.025879,0.162749,4509.069824,0.247195,
90.586250,0.104453,889.714966,0.111961,2157.310303,0.264665,3308.041992,0.162664,4509.085938,0.247377,
90.602547,0.104460,889.731262,0.111987,2157.326416,0.264474,3308.058350,0.162579,4509.102051,0.247558,
90.618851,0.104467,889.747559,0.112014,2157.342773,0.264283,3308.074463,0.162494,4509.118652,0.247739,
90.635147,0.104474,889.763916,0.112040,2157.358887,0.264092,3308.090820,0.162409,4509.134766,0.247921,
90.651451,0.104481,889.780212,0.112067,2157.375244,0.263901,3308.106934,0.162324,4509.150879,0.248103,
90.667747,0.104488,889.796570,0.112093,2157.391357,0.263710,3308.123291,0.162239,4509.166992,0.248285,
90.684052,0.104495,889.812866,0.112120,2157.407715,0.263519,3308.139404,0.162155,4509.183594,0.248467,
90.700348,0.104502,889.829163,0.112146,2157.423828,0.263328,3308.155762,0.162070,4509.199707,0.248649,
90.716652,0.104509,889.845520,0.112173,2157.440186,0.263138,3308.171875,0.161985,4509.215820,0.248831,
90.732948,0.104516,889.861816,0.112200,2157.456299,0.262947,3308.188232,0.161901,4509.231934,0.249014,
90.749252,0.104524,889.878174,0.112226,2157.472656,0.262757,3308.204346,0.161817,4509.248535,0.249196,
90.765549,0.104531,889.894470,0.112253,2157.488770,0.262566,3308.220703,0.161733,4509.264648,0.249379,
90.781853,0.104538,889.910767,0.112280,2157.505127,0.262376,3308.236816,0.161648,4509.280762,0.249562,
90.798149,0.104546,889.927124,0.112307,2157.521240,0.262185,3308.253174,0.161564,4509.296875,0.249745,
90.814445,0.104553,889.943420,0.112334,2157.537598,0.261995,3308.269287,0.161480,4509.313477,0.249928,
90.830750,0.104561,889.959717,0.112361,2157.553711,0.261805,3308.285645,0.161397,4509.329590,0.250112,
90.847046,0.104568,889.976074,0.112388,2157.570068,0.261615,3308.301758,0.161313,4509.345703,0.250295,
90.863350,0.104576,889.992371,0.112415,2157.586182,0.261424,3308.318115,0.161229,4509.361816,0.250479,
90.879646,0.104583,890.008728,0.112442,2157.602539,0.261234,3308.334229,0.161146,4509.378418,0.250663,
90.895950,0.104591,890.025024,0.112469,2157.618652,0.261045,3308.350586,0.161062,4509.394531,0.250847,
90.912247,0.104599,890.041321,0.112496,2157.635010,0.260855,3308.366699,0.160979,4509.410645,0.251031,
90.928551,0.104606,890.057678,0.112523,2157.651123,0.260665,3308.383057,0.160895,4509.426758,0.251215,
90.944847,0.104614,890.073975,0.112551,2157.667480,0.260475,3308.399170,0.160812,4509.443359,0.251399,
90.961151,0.104622,890.090332,0.112578,2157.683838,0.260285,3308.415527,0.160729,4509.459473,0.251583,
90.977448,0.104630,890.106628,0.112605,2157.699951,0.260096,3308.431885,0.160646,4509.475586,0.251768,
90.993752,0.104638,890.122925,0.112633,2157.716309,0.259906,3308.447998,0.160563,4509.492188,0.251953,
91.010048,0.104646,890.139282,0.112660,2157.732422,0.259717,3308.464355,0.160480,4509.508301,0.252138,
91.026344,0.104654,890.155579,0.112688,2157.748779,0.259528,3308.480469,0.160397,4509.524414,0.252323,
91.042648,0.104662,890.171875,0.112715,2157.764893,0.259339,3308.496826,0.160315,4509.540527,0.252508,
91.058945,0.104670,890.188232,0.112743,2157.781250,0.259149,3308.512939,0.160232,4509.557129,0.252693,
91.075249,0.104678,890.204529,0.112771,2157.797363,0.258960,3308.529297,0.160150,4509.573242,0.252878,
91.091545,0.104686,890.220886,0.112798,2157.813721,0.258771,3308.545410,0.160067,4509.589355,0.253064,
91.107849,0.104694,890.237183,0.112826,2157.829834,0.258583,3308.561768,0.159985,4509.605469,0.253249,
91.124146,0.104702,890.253479,0.112854,2157.846191,0.258394,3308.577881,0.159903,4509.622070,0.253435,
91.140450,0.104711,890.269836,0.112882,2157.862305,0.258205,3308.594238,0.159821,4509.638184,0.253621,
91.156746,0.104719,890.286133,0.112909,2157.878662,0.258017,3308.610352,0.159739,4509.654297,0.253807,
91.173050,0.104727,890.302429,0.112937,2157.894775,0.257828,3308.626709,0.159657,4509.670410,0.253993,
91.189346,0.104736,890.318787,0.112965,2157.911133,0.257640,3308.642822,0.159575,4509.687012,0.254179,
91.205650,0.104744,890.335083,0.112993,2157.927246,0.257451,3308.659180,0.159493,4509.703125,0.254366,
91.221947,0.104753,890.351440,0.113021,2157.943604,0.257263,3308.675293,0.159412,4509.719238,0.254552,
91.238243,0.104761,890.367737,0.113049,2157.959717,0.257075,3308.691650,0.159330,4509.735352,0.254739,
91.254547,0.104770,890.384033,0.113077,2157.976074,0.256887,3308.707764,0.159248,4509.751953,0.254925,
91.270844,0.104778,890.400391,0.113106,2157.992188,0.256699,3308.724121,0.159167,4509.768066,0.255112,
91.287148,0.104787,890.416687,0.113134,2158.008545,0.256512,3308.740234,0.159086,4509.784180,0.255299,
91.303444,0.104796,890.433044,0.113162,2158.024658,0.256324,3308.756592,0.159005,4509.800293,0.255486,
91.319748,0.104805,890.449341,0.113190,2158.041016,0.256136,3308.772705,0.158923,4509.816895,0.255673,
91.336044,0.104813,890.465637,0.113219,2158.057129,0.255949,3308.789062,0.158842,4509.833008,0.255860,
91.352348,0.104822,890.481995,0.113247,2158.073486,0.255762,3308.805176,0.158761,4509.849121,0.256048,
91.368645,0.104831,890.498291,0.113276,2158.089844,0.255574,3308.821533,0.158681,4509.865723,0.256235,
91.384949,0.104840,890.514587,0.113304,2158.105957,0.255387,3308.837891,0.158600,4509.881836,0.256423,
91.401245,0.104849,890.530945,0.113333,2158.122314,0.255200,3308.854004,0.158519,4509.897949,0.256611,
91.417549,0.104858,890.547241,0.113361,2158.138428,0.255014,3308.870361,0.158438,4509.914062,0.256798,
91.433846,0.104867,890.563599,0.113390,2158.154785,0.254827,3308.886475,0.158358,4509.930664,0.256986,
91.450142,0.104876,890.579895,0.113418,2158.170898,0.254640,3308.902832,0.158277,4509.946777,0.257174,
91.466446,0.104885,890.596191,0.113447,2158.187256,0.254454,3308.918945,0.158197,4509.962891,0.257362,
91.482742,0.104894,890.612549,0.113476,2158.203369,0.254267,3308.935303,0.158117,4509.979004,0.257551,
91.499046,0.104903,890.628845,0.113505,2158.219727,0.254081,3308.951416,0.158037,4509.995605,0.257739,
91.515343,0.104913,890.645203,0.113534,2158.235840,0.253895,3308.967773,0.157957,4510.011719,0.257927,
91.531647,0.104922,890.661499,0.113562,2158.252197,0.253709,3308.983887,0.157877,4510.027832,0.258116,
91.547943,0.104931,890.677795,0.113591,2158.268311,0.253523,3309.000244,0.157797,4510.043945,0.258305,
91.564247,0.104941,890.694153,0.113620,2158.284668,0.253337,3309.016357,0.157717,4510.060547,0.258493,
91.580544,0.104950,890.710449,0.113649,2158.300781,0.253151,3309.032715,0.157637,4510.076660,0.258682,
91.596848,0.104960,890.726746,0.113679,2158.317139,0.252966,3309.048828,0.157558,4510.092773,0.258871,
91.613144,0.104969,890.743103,0.113708,2158.333252,0.252780,3309.065186,0.157478,4510.108887,0.259060,
91.629440,0.104979,890.759399,0.113737,2158.349609,0.252595,3309.081299,0.157399,4510.125488,0.259249,
91.645744,0.104988,890.775757,0.113766,2158.365723,0.252410,3309.097656,0.157319,4510.141602,0.259438,
91.662041,0.104998,890.792053,0.113795,2158.382080,0.252225,3309.113770,0.157240,4510.157715,0.259627,
91.678345,0.105007,890.808350,0.113825,2158.398193,0.252040,3309.130127,0.157161,4510.173828,0.259817,
91.694641,0.105017,890.824707,0.113854,2158.414551,0.251855,3309.146240,0.157082,4510.190430,0.260006,
91.710945,0.105027,890.841003,0.113883,2158.430664,0.251671,3309.162598,0.157003,4510.206543,0.260196,
91.727242,0.105037,890.857361,0.113913,2158.447021,0.251486,3309.178711,0.156924,4510.222656,0.260385,
91.743546,0.105046,890.873657,0.113942,2158.463135,0.251302,3309.195068,0.156845,4510.238770,0.260575,
91.759842,0.105056,890.889954,0.113972,2158.479492,0.251117,3309.211182,0.156766,4510.255371,0.260765,
91.776146,0.105066,890.906311,0.114001,2158.495850,0.250933,3309.227539,0.156687,4510.271484,0.260954,
91.792442,0.105076,890.922607,0.114031,2158.511963,0.250749,3309.243896,0.156609,4510.287598,0.261144,
91.808746,0.105086,890.938904,0.114060,2158.528320,0.250565,3309.260010,0.156530,4510.304199,0.261334,
91.825043,0.105096,890.955261,0.114090,2158.544434,0.250382,3309.276367,0.156452,4510.320312,0.261524,
91.841339,0.105106,890.971558,0.114120,2158.560791,0.250198,3309.292480,0.156373,4510.336426,0.261715,
91.857643,0.105116,890.987915,0.114150,2158.576904,0.250015,3309.308838,0.156295,4510.352539,0.261905,
91.873940,0.105127,891.004211,0.114180,2158.593262,0.249831,3309.324951,0.156217,4510.369141,0.262095,
91.890244,0.105137,891.020508,0.114209,2158.609375,0.249648,3309.341309,0.156139,4510.385254,0.262285,
91.906540,0.105147,891.036865,0.114239,2158.625732,0.249465,3309.357422,0.156061,4510.401367,0.262476,
91.922844,0.105157,891.053162,0.114269,2158.641846,0.249282,3309.373779,0.155983,4510.417480,0.262666,
91.939140,0.105168,891.069519,0.114299,2158.658203,0.249100,3309.389893,0.155905,4510.434082,0.262857,
91.955444,0.105178,891.085815,0.114329,2158.674316,0.248917,3309.406250,0.155827,4510.450195,0.263047,
91.971741,0.105189,891.102112,0.114360,2158.690674,0.248735,3309.422363,0.155750,4510.466309,0.263238,
91.988045,0.105199,891.118469,0.114390,2158.706787,0.248552,3309.438721,0.155672,4510.482422,0.263429,
92.004341,0.105210,891.134766,0.114420,2158.723145,0.248370,3309.454834,0.155595,4510.499023,0.263619,
92.020645,0.105220,891.151062,0.114450,2158.739258,0.248188,3309.471191,0.155517,4510.515137,0.263810,
92.036942,0.105231,891.167419,0.114480,2158.755615,0.248007,3309.487305,0.155440,4510.531250,0.264001,
92.053238,0.105241,891.183716,0.114511,2158.771729,0.247825,3309.503662,0.155363,4510.547363,0.264192,
92.069542,0.105252,891.200073,0.114541,2158.788086,0.247643,3309.519775,0.155285,4510.563965,0.264383,
92.085838,0.105263,891.216370,0.114572,2158.804199,0.247462,3309.536133,0.155208,4510.580078,0.264574,
92.102142,0.105273,891.232666,0.114602,2158.820557,0.247281,3309.552246,0.155131,4510.596191,0.264765,
92.118439,0.105284,891.249023,0.114633,2158.836670,0.247100,3309.568604,0.155054,4510.612305,0.264956,
92.134743,0.105295,891.265320,0.114663,2158.853027,0.246919,3309.584717,0.154978,4510.628906,0.265147,
92.151039,0.105306,891.281677,0.114694,2158.869141,0.246738,3309.601074,0.154901,4510.645020,0.265338,
92.167343,0.105317,891.297974,0.114724,2158.885498,0.246557,3309.617188,0.154824,4510.661133,0.265530,
92.183640,0.105328,891.314270,0.114755,2158.901855,0.246377,3309.633545,0.154748,4510.677734,0.265721,
92.199944,0.105339,891.330627,0.114786,2158.917969,0.246196,3309.649902,0.154671,4510.693848,0.265912,
92.216240,0.105350,891.346924,0.114817,2158.934326,0.246016,3309.666016,0.154595,4510.709961,0.266104,
92.232544,0.105361,891.363220,0.114847,2158.950439,0.245836,3309.682373,0.154518,4510.726074,0.266295,
92.248840,0.105372,891.379578,0.114878,2158.966797,0.245656,3309.698486,0.154442,4510.742676,0.266486,
92.265137,0.105383,891.395874,0.114909,2158.982910,0.245476,3309.714844,0.154366,4510.758789,0.266678,
92.281441,0.105395,891.412231,0.114940,2158.999268,0.245297,3309.730957,0.154290,4510.774902,0.266869,
92.297737,0.105406,891.428528,0.114971,2159.015381,0.245117,3309.747314,0.154214,4510.791016,0.267061,
92.314041,0.105417,891.444824,0.115002,2159.031738,0.244938,3309.763428,0.154138,4510.807617,0.267252,
92.330338,0.105428,891.461182,0.115033,2159.047852,0.244759,3309.779785,0.154062,4510.823730,0.267444,
92.346642,0.105440,891.477478,0.115065,2159.064209,0.244580,3309.795898,0.153986,4510.839844,0.267635,
92.362938,0.105451,891.493835,0.115096,2159.080322,0.244401,3309.812256,0.153911,4510.855957,0.267827,
92.379242,0.105463,891.510132,0.115127,2159.096680,0.244223,3309.828369,0.153835,4510.872559,0.268019,
92.395538,0.105474,891.526428,0.115158,2159.112793,0.244044,3309.844727,0.153760,4510.888672,0.268210,
92.411842,0.105486,891.542786,0.115190,2159.129150,0.243866,3309.860840,0.153684,4510.904785,0.268402,
92.428139,0.105497,891.559082,0.115221,2159.145264,0.243688,3309.877197,0.153609,4510.920898,0.268593,
92.444443,0.105509,891.575378,0.115253,2159.161621,0.243510,3309.893311,0.153534,4510.937500,0.268785,
92.460739,0.105521,891.591736,0.115284,2159.177734,0.243332,3309.909668,0.153458,4510.953613,0.268977,
92.477036,0.105532,891.608032,0.115316,2159.194092,0.243154,3309.925781,0.153383,4510.969727,0.269168,
92.493340,0.105544,891.624390,0.115347,2159.210205,0.242977,3309.942139,0.153308,4510.985840,0.269360,
92.509636,0.105556,891.640686,0.115379,2159.226562,0.242800,3309.958252,0.153233,4511.002441,0.269551,
92.525940,0.105568,891.656982,0.115410,2159.242676,0.242622,3309.974609,0.153159,4511.018555,0.269743,
92.542236,0.105580,891.673340,0.115442,2159.259033,0.242445,3309.990723,0.153084,4511.034668,0.269935,
92.558540,0.105592,891.689636,0.115474,2159.275146,0.242269,3310.007080,0.153009,4511.050781,0.270126,
92.574837,0.105604,891.705994,0.115506,2159.291504,0.242092,3310.023193,0.152934,4511.067383,0.270318,
92.591141,0.105616,891.722290,0.115537,2159.307861,0.241915,3310.039551,0.152860,4511.083496,0.270509,
92.607437,0.105628,891.738586,0.115569,2159.323975,0.241739,3310.055908,0.152785,4511.099609,0.270701,
92.623741,0.105640,891.754944,0.115601,2159.340332,0.241563,3310.072021,0.152711,4511.116211,0.270893,
92.640038,0.105652,891.771240,0.115633,2159.356445,0.241387,3310.088379,0.152637,4511.132324,0.271084,
92.656342,0.105664,891.787537,0.115665,2159.372803,0.241211,3310.104492,0.152563,4511.148438,0.271276,
92.672638,0.105676,891.803894,0.115697,2159.388916,0.241035,3310.120850,0.152488,4511.164551,0.271467,
92.688934,0.105689,891.820190,0.115730,2159.405273,0.240860,3310.136963,0.152414,4511.181152,0.271659,
92.705238,0.105701,891.836548,0.115762,2159.421387,0.240684,3310.153320,0.152340,4511.197266,0.271850,
92.721535,0.105713,891.852844,0.115794,2159.437744,0.240509,3310.169434,0.152267,4511.213379,0.272041,
92.737839,0.105726,891.869141,0.115826,2159.453857,0.240334,3310.185791,0.152193,4511.229492,0.272233,
92.754135,0.105738,891.885498,0.115858,2159.470215,0.240159,3310.201904,0.152119,4511.246094,0.272424,
92.770439,0.105751,891.901794,0.115891,2159.486328,0.239985,3310.218262,0.152045,4511.262207,0.272615,
92.786736,0.105763,891.918091,0.115923,2159.502686,0.239810,3310.234375,0.151972,4511.278320,0.272807,
92.803040,0.105776,891.934448,0.115956,2159.518799,0.239636,3310.250732,0.151898,4511.294434,0.272998,
92.819336,0.105788,891.950745,0.115988,2159.535156,0.239462,3310.266846,0.151825,4511.311035,0.273189,
92.835640,0.105801,891.967102,0.116021,2159.551270,0.239288,3310.283203,0.151752,4511.327148,0.273380,
92.851936,0.105814,891.983398,0.116053,2159.567627,0.239114,3310.299316,0.151678,4511.343262,0.273571,
92.868240,0.105827,891.999695,0.116086,2159.583740,0.238940,3310.315674,0.151605,4511.359375,0.273762,
92.884537,0.105839,892.016052,0.116119,2159.600098,0.238767,3310.331787,0.151532,4511.375977,0.273953,
92.900833,0.105852,892.032349,0.116151,2159.616211,0.238593,3310.348145,0.151459,4511.392090,0.274144,
92.917137,0.105865,892.048706,0.116184,2159.632568,0.238420,3310.364258,0.151386,4511.408203,0.274335,
92.933434,0.105878,892.065002,0.116217,2159.648682,0.238247,3310.380615,0.151313,4511.424316,0.274526,
92.949738,0.105891,892.081299,0.116250,2159.665039,0.238075,3310.396729,0.151240,4511.440918,0.274716,
92.966034,0.105904,892.097656,0.116283,2159.681152,0.237902,3310.413086,0.151168,4511.457031,0.274907,
92.982338,0.105917,892.113953,0.116316,2159.697510,0.237730,3310.429199,0.151095,4511.473145,0.275098,
92.998634,0.105930,892.130249,0.116349,2159.713867,0.237557,3310.445557,0.151023,4511.489746,0.275288,
93.014938,0.105943,892.146606,0.116382,2159.729980,0.237385,3310.461914,0.150950,4511.505859,0.275479,
93.031235,0.105956,892.162903,0.116415,2159.746338,0.237213,3310.478027,0.150878,4511.521973,0.275669,
93.047539,0.105969,892.179260,0.116448,2159.762451,0.237042,3310.494385,0.150805,4511.538086,0.275859,
93.063835,0.105983,892.195557,0.116481,2159.778809,0.236870,3310.510498,0.150733,4511.554688,0.276049,
93.080139,0.105996,892.211853,0.116514,2159.794922,0.236699,3310.526855,0.150661,4511.570801,0.276239,
93.096436,0.106009,892.228210,0.116548,2159.811279,0.236527,3310.542969,0.150589,4511.586914,0.276429,
93.112732,0.106023,892.244507,0.116581,2159.827393,0.236356,3310.559326,0.150517,4511.603027,0.276619,
93.129036,0.106036,892.260864,0.116614,2159.843750,0.236185,3310.575439,0.150445,4511.619629,0.276809,
93.145332,0.106050,892.277161,0.116648,2159.859863,0.236015,3310.591797,0.150373,4511.635742,0.276999,
93.161636,0.106063,892.293457,0.116681,2159.876221,0.235844,3310.607910,0.150301,4511.651855,0.277188,
93.177933,0.106077,892.309814,0.116715,2159.892334,0.235674,3310.624268,0.150230,4511.667969,0.277378,
93.194237,0.106090,892.326111,0.116748,2159.908691,0.235504,3310.640381,0.150158,4511.684570,0.277567,
93.210533,0.106104,892.342407,0.116782,2159.924805,0.235334,3310.656738,0.150087,4511.700684,0.277757,
93.226837,0.106118,892.358765,0.116815,2159.941162,0.235164,3310.672852,0.150015,4511.716797,0.277946,
93.243134,0.106131,892.375061,0.116849,2159.957275,0.234994,3310.689209,0.149944,4511.732910,0.278135,
93.259438,0.106145,892.391418,0.116883,2159.973633,0.234825,3310.705322,0.149872,4511.749512,0.278324,
93.275734,0.106159,892.407715,0.116917,2159.989746,0.234655,3310.721680,0.149801,4511.765625,0.278513,
93.292038,0.106173,892.424011,0.116951,2160.006104,0.234486,3310.737793,0.149730,4511.781738,0.278701,
93.308334,0.106187,892.440369,0.116984,2160.022217,0.234317,3310.754150,0.149659,4511.797852,0.278890,
93.324631,0.106200,892.456665,0.117018,2160.038574,0.234149,3310.770264,0.149588,4511.814453,0.279078,
93.340935,0.106214,892.473022,0.117052,2160.054688,0.233980,3310.786621,0.149517,4511.830566,0.279267,
